request_id,taskid,deadline,accuracy,requestsize,registrationts,deployts,executionts,responsets,node,variant,instance,state,error,totaltime,accuracye231af13-a405-4ea4-96e9-c8a70e722bf8,text-summarization,60000,80,1,2024-06-11T15:59:25+05:30,0001-01-01T00:00:00Z,2024-06-11T15:59:29+05:30,2024-06-11T15:59:39+05:30,,vf3cce858-a2d4-490d-8fc9-19fdc5c6ab1f,http://10.96.174.215:49152/summarize,completed,None,13508,85590a17e1-e94c-4b02-812b-315545e9575a,text-summarization,60000,80,1,2024-06-11T16:07:08+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:16+05:30,2024-06-11T16:07:30+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,21932,85
5eb05b8c-f34d-4f86-b783-b6cb8174b9a1,text-summarization,60000,80,1,2024-06-11T16:06:58+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:16+05:30,2024-06-11T16:07:30+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,31977,85
dc1e6834-f20d-47e4-9c91-e7b2f818d20b,text-summarization,60000,80,1,2024-06-11T16:06:46+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:16+05:30,2024-06-11T16:07:30+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,44020,85
223b5372-58a7-44de-8f0b-3ad0f20a7e1d,text-summarization,60000,80,1,2024-06-11T16:07:10+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:16+05:30,2024-06-11T16:07:30+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,19932,85
a738aa30-61a5-446f-8aac-db6818b4e080,text-summarization,60000,80,1,2024-06-11T16:07:00+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:16+05:30,2024-06-11T16:07:30+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,29971,85
a2744366-373a-4823-bb4b-d3addba0989b,text-summarization,60000,80,1,2024-06-11T16:07:14+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:17+05:30,2024-06-11T16:07:30+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,15922,85
29fbbcca-c55e-4011-b8fe-acd2f312d363,text-summarization,60000,80,1,2024-06-11T16:06:48+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:16+05:30,2024-06-11T16:07:30+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,42020,85
af55a853-8229-4235-a13a-47884b3085e8,text-summarization,60000,80,1,2024-06-11T16:06:44+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:16+05:30,2024-06-11T16:07:30+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,46033,85
74e3a2bd-5f8d-4ac6-9fd9-70ac18e0c1f4,text-summarization,60000,80,1,2024-06-11T16:07:16+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:17+05:30,2024-06-11T16:07:30+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,13919,85
88fe1c87-13ea-4a7e-8415-e7d4114db473,text-summarization,60000,80,1,2024-06-11T16:07:12+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:17+05:30,2024-06-11T16:07:30+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,17932,85
caed39ed-d9e0-4f73-b350-a8a926804160,text-summarization,60000,80,1,2024-06-11T16:07:04+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:17+05:30,2024-06-11T16:07:30+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,25966,85
f238d933-86ef-452e-b392-e8d44fa73fdd,text-summarization,60000,80,1,2024-06-11T16:06:50+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:16+05:30,2024-06-11T16:07:30+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,40017,85
25eb94d8-f5b3-4498-85a0-613a0a7df478,text-summarization,60000,80,1,2024-06-11T16:07:02+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:17+05:30,2024-06-11T16:07:30+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,27987,85
f74d159a-56f7-4a1e-b6ce-78142b12a98c,text-summarization,60000,80,1,2024-06-11T16:06:56+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:17+05:30,2024-06-11T16:07:30+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,34011,85
f869e7d5-d0b8-4101-9bc7-738bd0081d11,text-summarization,60000,80,1,2024-06-11T16:06:54+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:17+05:30,2024-06-11T16:07:30+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,36022,85
4253c809-e532-4a98-9215-8832e2029d68,text-summarization,60000,80,1,2024-06-11T16:07:06+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:17+05:30,2024-06-11T16:07:30+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,23978,85
b1a52316-91d4-4fa7-8f63-41248c60d678,text-summarization,60000,80,1,2024-06-11T16:06:52+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:17+05:30,2024-06-11T16:07:30+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,38031,85
3d994140-b724-4a9e-80b3-9474b29ea8bd,text-summarization,60000,80,1,2024-06-11T16:07:26+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:27+05:30,2024-06-11T16:07:33+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,7173,85
1254a1cd-1df0-4edc-9659-4f535ab1d378,text-summarization,60000,80,1,2024-06-11T16:07:22+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:27+05:30,2024-06-11T16:07:33+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,11188,85
17e8e038-256b-4845-8c22-b659adf04c4f,text-summarization,60000,80,1,2024-06-11T16:07:24+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:27+05:30,2024-06-11T16:07:33+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,9189,85
ac16eafd-0635-4a54-8655-84b990914939,text-summarization,60000,80,1,2024-06-11T16:07:20+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:22+05:30,2024-06-11T16:07:33+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,13207,85
f63a025f-a9d8-4f3c-ae08-4d3c9c015528,text-summarization,60000,80,1,2024-06-11T16:07:18+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:22+05:30,2024-06-11T16:07:33+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,15219,85
7900dd05-bb85-449e-aa21-cedb3c736af2,text-summarization,60000,80,1,2024-06-11T16:07:30+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:32+05:30,2024-06-11T16:07:35+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,5053,85
580ae4fe-f04a-4fb1-896e-5088070807f2,text-summarization,60000,80,1,2024-06-11T16:07:28+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:32+05:30,2024-06-11T16:07:35+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,7062,85
2a8aea53-d169-4582-81a4-bbc126278f24,text-summarization,60000,80,1,2024-06-11T16:07:34+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:37+05:30,2024-06-11T16:07:38+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,4439,85
e69fa6ba-f86c-4ac4-a8a4-ab44f5953623,text-summarization,60000,80,1,2024-06-11T16:07:32+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:37+05:30,2024-06-11T16:07:38+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,6447,85
30435af9-6001-4941-aea5-bb93151903e8,text-summarization,60000,80,1,2024-06-11T16:07:36+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:37+05:30,2024-06-11T16:07:38+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,2435,85
5f6e4c82-bccb-4d98-a3b4-2a5005fc9db3,text-summarization,60000,80,1,2024-06-11T16:07:40+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:42+05:30,2024-06-11T16:07:43+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,3316,85
f1ef346c-0f6b-4bb0-b48b-d58ee79d07aa,text-summarization,60000,80,1,2024-06-11T16:07:38+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:42+05:30,2024-06-11T16:07:43+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,5324,85
ce6316e0-0c77-43e2-8a1e-4e82237deeda,text-summarization,60000,80,1,2024-06-11T16:07:44+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:47+05:30,2024-06-11T16:07:49+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,4702,85
fea5deec-dae7-4a4c-9540-fbc5071f1199,text-summarization,60000,80,1,2024-06-11T16:07:42+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:47+05:30,2024-06-11T16:07:49+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,6716,85
df32433f-4b7e-4452-a6e7-d7ed9a73ab01,text-summarization,60000,80,1,2024-06-11T16:07:46+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:47+05:30,2024-06-11T16:07:49+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,2702,85
e4d04087-c139-41cf-82e0-f37b96c50bfa,text-summarization,60000,80,1,2024-06-11T16:07:48+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:52+05:30,2024-06-11T16:07:54+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,5586,85
80888a03-a008-4130-afe9-3513f739bd0f,text-summarization,60000,80,1,2024-06-11T16:07:50+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:52+05:30,2024-06-11T16:07:54+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,3580,85
3aa1884a-0ec4-46bf-b99a-b9fd5683b1a9,text-summarization,60000,80,1,2024-06-11T16:07:52+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:57+05:30,2024-06-11T16:07:59+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,6973,85
10865c9d-22b5-4001-ae7b-61eaf3c5c645,text-summarization,60000,80,1,2024-06-11T16:07:54+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:57+05:30,2024-06-11T16:07:59+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,4968,85
c89b6d20-9d60-4c16-81ac-850f56d7a1a8,text-summarization,60000,80,1,2024-06-11T16:07:56+05:30,0001-01-01T00:00:00Z,2024-06-11T16:07:57+05:30,2024-06-11T16:07:59+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,2961,85
d4fa9f0f-697a-4c5f-95d7-c75837b45b01,text-summarization,60000,80,1,2024-06-11T16:08:00+05:30,0001-01-01T00:00:00Z,2024-06-11T16:08:02+05:30,2024-06-11T16:08:03+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,2942,85
23c35ad7-af43-47fe-b349-fdfb57ef74b7,text-summarization,60000,80,1,2024-06-11T16:07:58+05:30,0001-01-01T00:00:00Z,2024-06-11T16:08:02+05:30,2024-06-11T16:08:03+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,4951,85
0fe551f8-8714-4562-af1a-3e2283c0547b,text-summarization,60000,80,1,2024-06-11T16:08:02+05:30,0001-01-01T00:00:00Z,2024-06-11T16:08:07+05:30,2024-06-11T16:08:08+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,6237,85
bf56181f-b763-4d67-a4d9-49d9d6c7ef91,text-summarization,60000,80,1,2024-06-11T16:08:06+05:30,0001-01-01T00:00:00Z,2024-06-11T16:08:07+05:30,2024-06-11T16:08:08+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,2229,85
81d2c3d7-e88f-4b77-a0da-f1e93f982803,text-summarization,60000,80,1,2024-06-11T16:08:04+05:30,0001-01-01T00:00:00Z,2024-06-11T16:08:07+05:30,2024-06-11T16:08:08+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,4235,85
a2b1d8a4-feec-4e3a-bc93-0cc5ceb1725e,text-summarization,60000,80,1,2024-06-11T16:08:08+05:30,0001-01-01T00:00:00Z,2024-06-11T16:08:12+05:30,2024-06-11T16:08:13+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,5223,85
ace418b6-9e57-40e4-8d85-21e82574a162,text-summarization,60000,80,1,2024-06-11T16:08:10+05:30,0001-01-01T00:00:00Z,2024-06-11T16:08:12+05:30,2024-06-11T16:08:13+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,3214,85
93540674-3f39-493a-abdb-d484d461af37,text-summarization,60000,80,1,2024-06-11T16:08:12+05:30,0001-01-01T00:00:00Z,2024-06-11T16:08:17+05:30,2024-06-11T16:08:19+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,6605,85
49cb6f4f-6caa-40a9-aff9-11d8f2831418,text-summarization,60000,80,1,2024-06-11T16:08:14+05:30,0001-01-01T00:00:00Z,2024-06-11T16:08:17+05:30,2024-06-11T16:08:19+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,4597,85
21466563-8fe2-42a7-8d64-b30bc41876fe,text-summarization,60000,80,1,2024-06-11T16:08:16+05:30,0001-01-01T00:00:00Z,2024-06-11T16:08:17+05:30,2024-06-11T16:08:19+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,2592,85
6d7093f2-3c31-4904-a521-363055cc78e3,text-summarization,60000,80,1,2024-06-11T16:08:18+05:30,0001-01-01T00:00:00Z,2024-06-11T16:08:22+05:30,2024-06-11T16:08:24+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,5482,85
5e78e5f6-a0d7-46fe-a9fe-84fc8fbaa1df,text-summarization,60000,80,1,2024-06-11T16:08:20+05:30,0001-01-01T00:00:00Z,2024-06-11T16:08:22+05:30,2024-06-11T16:08:24+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,3477,85
6c26d29a-eaaa-449c-84e6-9d3eaf628533,text-summarization,60000,80,1,2024-06-11T16:08:22+05:30,0001-01-01T00:00:00Z,2024-06-11T16:08:27+05:30,2024-06-11T16:08:29+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,6871,85
86a99f8a-be5d-4e53-ba0f-4fe839416554,text-summarization,60000,80,1,2024-06-11T16:08:24+05:30,0001-01-01T00:00:00Z,2024-06-11T16:08:27+05:30,2024-06-11T16:08:29+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,4865,85
ebf9323b-953c-4386-bac1-e985be5b9999,text-summarization,60000,80,1,2024-06-11T16:08:26+05:30,0001-01-01T00:00:00Z,2024-06-11T16:08:27+05:30,2024-06-11T16:08:29+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,2859,85
e5693159-ae32-4ae8-bdbd-767098b5931e,text-summarization,60000,80,1,2024-06-11T16:08:28+05:30,0001-01-01T00:00:00Z,2024-06-11T16:08:32+05:30,2024-06-11T16:08:33+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,4746,85
09292548-1cef-43ff-8efc-eba81aa5b142,text-summarization,60000,80,1,2024-06-11T16:08:30+05:30,0001-01-01T00:00:00Z,2024-06-11T16:08:32+05:30,2024-06-11T16:08:33+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,2740,85
59fecd0d-c52e-4b21-844b-5aba75d546f7,text-summarization,60000,80,1,2024-06-11T16:08:32+05:30,0001-01-01T00:00:00Z,2024-06-11T16:08:37+05:30,2024-06-11T16:08:38+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,6033,85
f333d6fb-47d7-4fd3-95e9-4315289ef7a8,text-summarization,60000,80,1,2024-06-11T16:08:36+05:30,0001-01-01T00:00:00Z,2024-06-11T16:08:37+05:30,2024-06-11T16:08:38+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,2019,85
5fd94c0e-08a7-4178-9066-335fc5c3db77,text-summarization,60000,80,1,2024-06-11T16:08:34+05:30,0001-01-01T00:00:00Z,2024-06-11T16:08:37+05:30,2024-06-11T16:08:38+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,4028,85
78b985fd-0b4e-427c-be0a-f37a3381d41a,text-summarization,60000,80,1,2024-06-11T16:08:40+05:30,0001-01-01T00:00:00Z,2024-06-11T16:08:42+05:30,2024-06-11T16:08:43+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,3004,85
c9f72816-c574-4114-b982-0a88fe5b059d,text-summarization,60000,80,1,2024-06-11T16:08:38+05:30,0001-01-01T00:00:00Z,2024-06-11T16:08:42+05:30,2024-06-11T16:08:43+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,5012,85
c5705577-9399-4425-bd13-bba7656de654,text-summarization,60000,80,1,2024-06-11T16:08:42+05:30,0001-01-01T00:00:00Z,2024-06-11T16:08:47+05:30,2024-06-11T16:08:48+05:30,,v4c9a367a-86aa-4fcc-bb48-f8c69cf45ca7,http://10.100.24.140:49152/summarize,completed,None,5396,85
