colocation,memory,compute,startup_time,arrival_rate,throughput,average_latency,latencies,utilization
3,15,300,70173.682,2,1.423,84622.473,"[5253.438711166382, 6053.687572479248, 5650.667428970337, 5245.3649044036865, 6042.6084995269775, 5658.033609390259, 5253.875255584717, 6052.412509918213, 5655.085563659668, 5244.2426681518555, 6036.841630935669, 5645.247220993042, 5242.147207260132, 6039.579629898071, 5639.258623123169, 5236.739635467529, 6032.243490219116, 5639.108180999756, 5240.524768829346, 6040.884494781494, 5639.5885944366455, 5234.010934829712, 6031.246662139893, 5636.728763580322, 5233.996152877808, 6035.02082824707, 5642.2717571258545, 5233.743667602539, 6026.241779327393, 5630.104780197144]","[(1717844561.667854, 32), (1717844562.7085752, 0), (1717844563.7492917, 0), (1717844564.7912326, 0), (1717844565.831142, 0), (1717844566.8700197, 0), (1717844567.909368, 0), (1717844568.9476702, 0), (1717844569.986726, 0), (1717844571.0262728, 0), (1717844572.0655289, 0), (1717844573.1060972, 0), (1717844574.1483352, 0), (1717844575.1877685, 0), (1717844576.2273424, 0), (1717844577.2679586, 0), (1717844578.3060088, 93), (1717844579.3442867, 93), (1717844580.3817143, 92), (1717844581.4194245, 92), (1717844582.4574752, 78)]"
3,15,300,70173.682,4,2.332,152518.541,"[9479.84528541565, 10493.541240692139, 10682.997941970825, 9382.440567016602, 10483.537673950195, 10670.881032943726, 9375.311851501465, 10464.33138847351, 10662.664413452148, 9369.177103042603, 10466.204404830933, 10665.918111801147, 9362.555503845215, 10459.218740463257, 10658.149003982544, 9457.545042037964, 10463.456869125366, 10679.674625396729, 9357.00511932373, 10469.141721725464, 10665.863513946533, 9373.548746109009, 10451.622247695923, 10667.243719100952, 9360.288143157959, 10471.667528152466, 10654.207468032837, 9357.738733291626, 10467.21363067627, 10662.534952163696, 9353.666067123413, 10449.742078781128, 10654.528617858887, 9353.297472000122, 10466.014623641968, 10665.195226669312, 9349.67589378357, 10458.572387695312, 10662.347078323364, 9363.00778388977, 10465.628147125244, 10653.179168701172, 9353.852987289429, 10452.351570129395, 10643.87845993042, 9361.433267593384, 10453.445672988892, 10657.488346099854, 9361.43684387207, 10461.277961730957, 10648.516416549683, 9442.418098449707, 10449.429273605347, 10646.1820602417, 9368.404865264893, 10468.3837890625, 10669.199228286743, 9368.199348449707, 10467.9536819458, 10669.932126998901]","[(1717844583.498551, 0), (1717844584.5397959, 0), (1717844585.5812423, 0), (1717844586.6236897, 0), (1717844587.6634762, 0), (1717844588.7034707, 0), (1717844589.7429442, 0), (1717844590.7847989, 0), (1717844591.8270972, 0), (1717844592.866826, 0), (1717844593.9090073, 0), (1717844594.9501972, 0), (1717844595.991816, 0), (1717844597.03126, 0), (1717844598.0716817, 0), (1717844599.1142845, 0), (1717844600.1536162, 92), (1717844601.1926782, 93), (1717844602.231149, 93), (1717844603.2704701, 92), (1717844604.309102, 91), (1717844605.3482041, 93), (1717844606.3875675, 94), (1717844607.4273746, 93), (1717844608.467011, 85), (1717844609.507227, 65)]"
3,15,300,70173.682,6,2.954,225366.677,"[14726.907014846802, 15041.262149810791, 15419.41523551941, 14724.743127822876, 15043.483972549438, 15408.313274383545, 14711.835622787476, 14999.202966690063, 15395.410060882568, 14717.14997291565, 15001.956939697266, 15395.555019378662, 14725.96001625061, 15009.86933708191, 15433.151483535767, 14708.537578582764, 14991.671800613403, 15422.007083892822, 14716.062068939209, 15006.189107894897, 15427.615880966187, 14679.498434066772, 15027.100801467896, 15384.557008743286, 14713.71865272522, 15000.27871131897, 15413.937330245972, 14691.006183624268, 15015.368223190308, 15406.09335899353, 14681.086301803589, 14984.61651802063, 15383.055925369263, 14687.058687210083, 15020.395755767822, 15389.96410369873, 14703.248500823975, 14977.333307266235, 15419.223308563232, 14690.358877182007, 14983.910083770752, 15416.5198802948, 14668.764114379883, 14979.95376586914, 15379.392862319946, 14684.706449508667, 14996.225833892822, 15372.91693687439, 14669.978141784668, 14981.868982315063, 15383.100271224976, 14674.164295196533, 14969.171285629272, 15376.84154510498, 14672.010660171509, 14984.228372573853, 15407.310962677002, 14691.91861152649, 14991.11008644104, 15378.255128860474, 14663.443088531494, 14969.759941101074, 15370.137929916382, 14675.725936889648, 14973.855018615723, 15371.53959274292, 14660.37106513977, 14975.929260253906, 15400.644063949585, 14682.663917541504, 14983.059644699097, 15365.004062652588, 14666.89920425415, 14971.65298461914, 15358.855724334717, 14666.9442653656, 15000.76675415039, 15378.915309906006, 14654.810428619385, 14973.45232963562, 15368.353366851807, 14675.853967666626, 14971.769332885742, 15401.204347610474, 14656.5101146698, 14978.98244857788, 15370.586156845093, 14683.11333656311, 14981.670618057251, 15391.040325164795]","[(1717844610.5520084, 0), (1717844611.5939565, 0), (1717844612.6343613, 0), (1717844613.6756434, 0), (1717844614.7193093, 0), (1717844615.7610528, 0), (1717844616.8023205, 0), (1717844617.8443675, 0), (1717844618.8872285, 0), (1717844619.9286063, 0), (1717844620.9717567, 0), (1717844622.011977, 0), (1717844623.053406, 0), (1717844624.0951548, 0), (1717844625.1371512, 0), (1717844626.1780996, 0), (1717844627.2218587, 94), (1717844628.2622254, 92), (1717844629.3023307, 93), (1717844630.342206, 95), (1717844631.3816912, 92), (1717844632.4209793, 93), (1717844633.4612038, 95), (1717844634.5030768, 93), (1717844635.544808, 92), (1717844636.5854297, 93), (1717844637.6254592, 95), (1717844638.6659384, 94), (1717844639.7085428, 94), (1717844640.752216, 75)]"
3,15,300,70173.682,8,3.288,249883.841,"[20365.191221237183, 16917.789220809937, 11936.232805252075, 16106.674909591675, 21464.706897735596, 20953.580141067505, 16109.487533569336, 16909.078359603882, 11905.8837890625, 20358.930349349976, 16939.65244293213, 11909.544229507446, 16101.529598236084, 21458.39786529541, 11926.708459854126, 16016.884326934814, 16924.649477005005, 11899.082899093628, 16025.243997573853, 16936.92111968994, 20949.363231658936, 16028.434753417969, 16921.605348587036, 20936.90037727356, 20345.137119293213, 21446.738719940186, 20932.129621505737, 16035.247325897217, 16936.2370967865, 20946.277379989624, 16021.09408378601, 16934.176206588745, 11910.127401351929, 20340.84916114807, 16932.31773376465, 20937.21914291382, 16013.200283050537, 16903.242826461792, 11914.091348648071, 20340.746641159058, 16926.77903175354, 20941.968202590942, 16012.848615646362, 21440.112113952637, 11910.913705825806, 20330.98793029785, 16923.394441604614, 11878.931760787964, 15996.12307548523, 16918.687343597412, 20934.511423110962, 16072.154998779297, 16908.84757041931, 20929.57091331482, 16080.149412155151, 16878.51858139038, 11867.721319198608, 15990.883588790894, 16887.378454208374, 20914.85548019409, 15995.218753814697, 16899.503231048584, 11899.812698364258, 15995.092391967773, 16889.54448699951, 11902.430057525635, 16002.915382385254, 16878.693342208862, 11880.131721496582, 16006.43515586853, 16912.320375442505, 11898.663520812988, 16077.430248260498, 16907.90820121765, 11865.733861923218, 15982.217788696289, 16898.288011550903, 11862.260818481445, 20317.604780197144, 16871.30379676819, 20902.735471725464, 15980.855226516724, 16880.417823791504, 11892.337799072266, 15998.541831970215, 16909.84034538269, 11869.518041610718, 16065.871715545654, 16874.187231063843, 11869.195938110352, 16056.912899017334, 16875.776529312134, 11861.319303512573, 15988.280534744263, 21413.45167160034, 20907.99617767334, 15980.893850326538, 16900.510787963867, 11855.157852172852, 16001.063346862793, 16864.485025405884, 20906.78310394287, 15982.276678085327, 16870.15128135681, 11875.558137893677, 16064.304828643799, 21410.49551963806, 11860.356092453003, 16061.545372009277, 16878.29303741455, 20904.66547012329, 15968.596935272217, 21409.567832946777, 20904.598712921143, 15971.116065979004, 16868.98136138916, 11848.523378372192, 15995.710611343384, 16862.094163894653, 20897.606372833252]","[(1717844641.7976353, 0), (1717844642.841019, 0), (1717844643.8821912, 0), (1717844644.924499, 0), (1717844645.9679215, 0), (1717844647.009078, 0), (1717844648.054977, 0), (1717844649.096613, 0), (1717844650.1395488, 0), (1717844651.1832743, 0), (1717844652.2260501, 0), (1717844653.2698622, 0), (1717844654.3108547, 0), (1717844655.3560584, 0), (1717844656.3973136, 0), (1717844657.4421, 11), (1717844658.4845052, 94), (1717844659.5257459, 94), (1717844660.5695913, 94), (1717844661.6122835, 96), (1717844662.6533082, 94), (1717844663.6933002, 91), (1717844664.7358766, 95), (1717844665.7826002, 92), (1717844666.827917, 92), (1717844667.8706975, 92), (1717844668.912417, 95), (1717844669.9492035, 79), (1717844670.9848707, 92), (1717844672.022886, 92), (1717844673.062891, 91), (1717844674.1025066, 72), (1717844675.1411374, 92), (1717844676.182743, 95), (1717844677.22106, 97), (1717844678.2602284, 62)]"
3,15,300,70173.682,10,2.957,343158.546,"[15068.805932998657, 21676.62262916565, 20387.99738883972, 15052.942037582397, 21676.48935317993, 20432.591438293457, 15066.423416137695, 35599.78938102722, 20342.5395488739, 15059.676170349121, 35606.38093948364, 20341.405153274536, 23464.42174911499, 35593.708992004395, 20334.52296257019, 23463.671684265137, 35592.48971939087, 32191.280603408813, 23463.75560760498, 35605.60989379883, 20341.08018875122, 23473.499536514282, 21641.21913909912, 20366.639375686646, 15044.059991836548, 21656.795501708984, 20365.72766304016, 15043.892621994019, 21658.989191055298, 32181.49471282959, 15006.617784500122, 21727.399349212646, 20361.759662628174, 15004.479885101318, 35586.676359176636, 20333.19139480591, 23467.52166748047, 21731.09483718872, 20322.68476486206, 23455.109119415283, 21644.708156585693, 20355.79013824463, 15042.498588562012, 35585.527181625366, 32178.41649055481, 23455.72018623352, 21625.42414665222, 20352.649927139282, 23464.37430381775, 21724.114656448364, 20324.8770236969, 23456.682205200195, 21646.010875701904, 20317.347288131714, 14997.851848602295, 35569.0381526947, 20352.51235961914, 15029.04224395752, 21717.89598464966, 20317.992210388184, 15012.508392333984, 35574.24092292786, 20344.626903533936, 15025.062322616577, 21639.615774154663, 20339.698553085327, 15031.439781188965, 35569.58079338074, 32180.454969406128, 15018.445014953613, 21635.668516159058, 32158.088207244873, 15011.597633361816, 21711.60888671875, 20341.102600097656, 14987.135171890259, 21713.81974220276, 32155.034065246582, 15022.138357162476, 35566.0035610199, 20311.13839149475, 15012.831687927246, 21633.431434631348, 32154.96253967285, 15022.404193878174, 21623.87704849243, 32164.926290512085, 23444.66757774353, 21633.840799331665, 32154.683351516724, 15017.649412155151, 21709.91849899292, 20305.38320541382, 14992.766618728638, 21694.38600540161, 20324.170351028442, 23427.295923233032, 21704.562664031982, 32155.410289764404, 23439.634084701538, 35559.640645980835, 32162.656784057617, 15017.953872680664, 21607.2678565979, 32148.353099822998, 15007.4303150177, 21628.337860107422, 32165.523052215576, 15018.514156341553, 35559.537172317505, 32155.88927268982, 14989.848613739014, 21702.094078063965, 20299.100160598755, 14974.286317825317, 21682.022094726562, 32144.76752281189, 14997.588634490967, 35544.55280303955, 20288.436889648438, 23419.99316215515, 21616.076469421387, 32148.001670837402, 15003.570079803467, 21613.15941810608, 32151.930809020996, 23428.00521850586, 21694.132566452026, 20321.83599472046, 23422.536849975586, 35556.748390197754, 20282.53984451294, 14976.644039154053, 21685.540676116943, 20282.416820526123, 23431.11753463745, 21610.32795906067, 20313.932180404663, 14989.925384521484, 35632.288217544556, 20295.17936706543, 14961.704015731812, 35551.31530761719, 20309.59391593933, 14999.188423156738, 21687.23177909851, 20319.325923919678, 23424.77774620056, 21599.499225616455, 20287.77503967285]","[(1717844679.3001716, 0), (1717844680.3401566, 0), (1717844681.3797748, 0), (1717844682.417949, 0), (1717844683.4577081, 0), (1717844684.4993994, 0), (1717844685.5369523, 0), (1717844686.5749836, 0), (1717844687.6145897, 0), (1717844688.654659, 0), (1717844689.6944268, 0), (1717844690.7335045, 0), (1717844691.775833, 0), (1717844692.8136973, 0), (1717844693.8512616, 0), (1717844694.8904455, 0), (1717844695.9271014, 81), (1717844696.965151, 84), (1717844698.0030184, 80), (1717844699.0393217, 81), (1717844700.0765474, 86), (1717844701.115352, 87), (1717844702.1545696, 88), (1717844703.1945882, 89), (1717844704.2343438, 87), (1717844705.274515, 92), (1717844706.3137836, 88), (1717844707.3535297, 89), (1717844708.393122, 90), (1717844709.433546, 92), (1717844710.4741232, 56), (1717844711.5142357, 91), (1717844712.5535698, 93), (1717844713.5935805, 93), (1717844714.635915, 93), (1717844715.673573, 75), (1717844716.712438, 86), (1717844717.7522907, 95), (1717844718.7928874, 55), (1717844719.8330796, 50), (1717844720.8715878, 52), (1717844721.9116178, 49), (1717844722.9505363, 49), (1717844723.9882605, 49), (1717844725.028698, 44), (1717844726.0688524, 48), (1717844727.10624, 32), (1717844728.147997, 25), (1717844729.184505, 30), (1717844730.2237597, 25)]"
3,15,300,70173.682,12,3.11,406676.455,"[27458.130598068237, 21821.216583251953, 40119.20523643494, 27450.824737548828, 21781.90279006958, 21291.144132614136, 27418.521642684937, 21783.076286315918, 21291.948795318604, 14726.981163024902, 21779.637813568115, 40131.9899559021, 14737.363576889038, 42834.02466773987, 40112.35451698303, 27435.81247329712, 21809.55719947815, 40116.51968955994, 27348.722457885742, 21811.630964279175, 21284.692764282227, 14688.332557678223, 42756.58297538757, 21280.317783355713, 27423.049449920654, 42831.85434341431, 40105.833292007446, 27427.887201309204, 42745.77307701111, 40100.67653656006, 14726.072788238525, 42840.078592300415, 40093.10340881348, 27421.00501060486, 21768.211126327515, 40120.20778656006, 14706.942558288574, 21769.609689712524, 21278.116941452026, 27425.777912139893, 21769.66404914856, 21263.50474357605, 27431.283950805664, 21764.878511428833, 21270.178079605103, 14673.815488815308, 42731.73975944519, 21263.62371444702, 14710.457563400269, 42811.90371513367, 21270.35665512085, 14703.031778335571, 21754.066228866577, 21275.957584381104, 14709.831714630127, 21799.060583114624, 21261.297941207886, 14713.81402015686, 21786.11660003662, 40085.13855934143, 14713.299036026001, 21759.08875465393, 21265.204906463623, 14702.799081802368, 21787.747621536255, 21227.423667907715, 27416.93639755249, 21750.33736228943, 21271.209001541138, 14699.509620666504, 42732.20205307007, 21255.971431732178, 14668.089628219604, 42809.06796455383, 21264.304637908936, 14705.029726028442, 21787.768840789795, 40082.019567489624, 14664.916276931763, 21785.541534423828, 40091.74203872681, 27421.109437942505, 21774.653434753418, 21263.51809501648, 14700.150489807129, 21747.328281402588, 21247.907638549805, 14696.383237838745, 21780.1570892334, 40092.2110080719, 27315.6898021698, 42718.91498565674, 21256.94227218628, 27404.35791015625, 42797.003507614136, 40079.42509651184, 27402.262449264526, 21782.290935516357, 40073.58527183533, 27307.965993881226, 42803.20119857788, 21260.085582733154, 14689.698696136475, 42712.68177032471, 21233.38222503662, 27314.314126968384, 42708.84561538696, 21253.323554992676, 14696.949481964111, 42796.998739242554, 21244.817972183228, 14689.98908996582, 21761.605501174927, 21242.417335510254, 27406.110763549805, 21771.574020385742, 40071.234703063965, 27394.04535293579, 21742.887258529663, 21245.859146118164, 27296.380519866943, 21733.710050582886, 40075.87456703186, 27398.319721221924, 42712.109327316284, 40055.38272857666, 14680.81545829773, 42788.58137130737, 21232.657194137573, 14646.259784698486, 42699.342012405396, 40078.866481781006, 14676.168203353882, 21725.971460342407, 21244.825839996338, 14681.556224822998, 21734.18688774109, 21229.4704914093, 14639.800548553467, 21765.798807144165, 40075.82211494446, 14681.35404586792, 42790.62247276306, 21223.151683807373, 27275.023221969604, 42686.6991519928, 40048.63405227661, 27358.015775680542, 21747.448921203613, 40032.6931476593, 14655.145645141602, 21740.87905883789, 21204.010248184204, 14652.538537979126, 42678.72929573059, 21225.60405731201, 14650.106430053711, 42761.903047561646, 40043.280601501465, 14660.17746925354, 21745.765924453735, 40116.936922073364, 27267.49563217163, 21743.196487426758, 40048.33674430847, 27352.919101715088, 42676.85079574585, 21209.327459335327, 27274.26838874817, 42771.198749542236, 21217.742681503296, 14657.824516296387, 42762.61806488037, 40041.79525375366, 14633.724451065063, 42766.52956008911, 40024.80387687683, 27263.458490371704, 42763.08369636536, 40045.16673088074]","[(1717844731.266371, 0), (1717844732.3075004, 0), (1717844733.3507261, 0), (1717844734.3908458, 0), (1717844735.430527, 0), (1717844736.470126, 0), (1717844737.511062, 0), (1717844738.5539365, 0), (1717844739.5944755, 0), (1717844740.6341407, 0), (1717844741.674379, 0), (1717844742.7153027, 0), (1717844743.758531, 0), (1717844744.800509, 0), (1717844745.8400106, 0), (1717844746.8826928, 0), (1717844747.9236658, 72), (1717844748.9642787, 81), (1717844750.0036278, 47), (1717844751.043323, 84), (1717844752.083518, 84), (1717844753.1235714, 80), (1717844754.1625683, 90), (1717844755.203731, 83), (1717844756.2450707, 91), (1717844757.2870321, 90), (1717844758.3293738, 89), (1717844759.3693273, 90), (1717844760.4097688, 91), (1717844761.4532616, 85), (1717844762.4966238, 57), (1717844763.5373876, 90), (1717844764.5780833, 90), (1717844765.6205394, 88), (1717844766.6625793, 89), (1717844767.7046883, 90), (1717844768.7440348, 46), (1717844769.78609, 91), (1717844770.8289964, 90), (1717844771.8734157, 92), (1717844772.916119, 93), (1717844773.9579442, 92), (1717844775.0000424, 58), (1717844776.0433981, 55), (1717844777.0865872, 48), (1717844778.1305647, 46), (1717844779.1733463, 44), (1717844780.2166362, 46), (1717844781.2574763, 44), (1717844782.30008, 44), (1717844783.3440843, 52), (1717844784.3854046, 50), (1717844785.4289548, 49), (1717844786.4724562, 55), (1717844787.5169623, 24), (1717844788.559081, 24)]"
